Fundació Institut d’Investigació en Ciències de la Salut Germans Trias i Pujol	Membre designat pel/per la titular del departament de la Generalitat competent en matèria de recerca	Director de la Fundació Institució dels Centres de Recerca de Catalunya	18791
Fundació Institut de Ciències Fotòniques (ICFO)	Patró designat pel conseller/a del departament competent en matèria de recerca	Director general de Recerca	139
Fundació Centre de Regulació Genòmica (CRG)	Vocal designat pel conseller/a del departament que exerceixi les funcions en l'àmbit de recerca	Director de la Fundació Institució dels Centres de Recerca de Catalunya	18791
Institut Català de les Empreses Culturals	Director/a	Director de l'ICEC	1520
Consorci Institut Català d'Avaluació de Polítiques Públiques (Ivàlua)	El president/a designat pel departament competent en matèria d'economia i finances	Director de l'IDESCAT	1520
Institut d'Estadística de Catalunya	El/la director/a de l'Idescat.	Director de l'Idescat	1520
Institut Català del Sòl (INCASÒL)	Director/a de l'Institut Català del Sòl	Director de l'Institut Català del Sòl	3738
Autoritat Catalana de Protecció de Dades	Vocal - El director o directora de l'Institut d'Estadística de Catalunya	Director de l'Institut d'Estadística de Catalunya	1520
Fundació Privada Institut d'Investigació Oncològica de Vall-Hebron (VHIO)	Persones designades per la persona titular del departament competent en recerca	Director general de Recerca	139
Fundació Institut d'Investigació Biomèdica de Bellvitge (IDIBELL)	Persones designades per la persona titular del departament de la Generalitat competent en recerca	Director general de Recerca	139
Fundació Privada Espai Guinovart	Generalitat de Catalunya	Director dels Serveis Territorials a Lleida del Departament de Cultura	2271
Fundació Observatori de l'Ebre	Patró designat per la persona titular del departament competent en matèria de medi ambient	Secretari de Transició Ecològica	18120
Institut per al Desenvolupament i la Promoció de l'Alt Pirineu i Aran	Membre determinat pel Govern en representació de la Generalitat	Director dels Serveis Territorials d'Empresa i Treball a Lleida (e.f.)	5347
Institució de les Lletres Catalanes	Vocal representant del departament de la Generalitat competent en matèria de cultura	Directora de Serveis del Departament de Cultura	11475
Consorci del Parc de l'Espai d'Interès Natural de Gallecs	Un representant designat per l'òrgan competent de l'INCASÒL	Director de l'INCASOL	3738
Institut Català de l'Acolliment i de l'Adopció	La vice-presidència segona que correspon al/la director/a de l'Institut	Director de l'Institut Català de l'Acolliment i de l'Adopció	8908
Centre d'Estudis Demogràfics	Persones nomenades per la Generalitat	Director de l'Institut d'Estadística de Catalunya	1520
Consorci Port de Portbou	Membres en representació del Dept competent en matèria de territori, designats pel conseller/a	Director dels Serveis Territorials de Territori a Girona	15360
Consorci Patrimoni Mundial de la Vall de Boí	Persona representant de l'Agència Catalana de Patrimoni Cultural	Cap del Serveis Territorials de Cultura a l'Alt Pirineu i l'Aran	15721
Fundació Institut Català de Recerca de l'Aigua (ICRA)	Patró designat pel titular del departament de la Generalitat competent en matèria de recerca	Director General de Recerca	139
Fundació Institut Català de Paleontologia Miquel Crusafont (ICP Miquel Crusafont)	Patró nomenat pel titular del Departament de la Generalitat competent en matèria de recerca	Director General de Recerca	139
Agència de Gestió d'Ajuts Universitaris i de Recerca (AGAUR)	El director o directora executiu/va de l’Agència	Director Executiu AGAUR	12101
Fundació Institució Catalana de Recerca i Estudis Avançats (ICREA)	Vocal nomenat per la persona titular del departament competent en recerca i universitats	Director General de Recerca	139
Fundació La Marató de TV3	Departament d'Empresa i Treball	Director general de Recerca	139
Fundació Institut Català de Paleoecologia Humana i Evolució Social (IPHES)	Vocal designat per la persona titular del departament de la Generalitat competent en recerca	Director general de Recerca	139
Escola d'Administració Pública de Catalunya	El/la director/a general d'Administració Local de la Generalitat de Catalunya	Director general d'Administració Local	727
Fundació Privada I2CAT, Internet i Innovació Digital a Catalunya	Vocal. El/la Director/a general de Recerca de la Generalitat de Catalunya	Director general de Recerca	139
Fundació Institut de Bioenginyeria de Catalunya (IBEC)	Vocals nomenats pel/la titular del Departament competent en matèria de recerca	Director General de Recerca	139
Fundació Institut de Recerca en Energia de Catalunya (IREC)	Patró designats pel/per la conseller/a del departament competent en matèria de recerca	Director general de Recerca	139
Institut de Recerca Biomèdica de Lleida, Fundació Dr. Pifarré	El/la titular de la direcció general competent en matèria de recerca	Director general de Recerca	139
Fundació de Recerca Clínic Barcelona-Institut d’Investigacions Biomèdiques August Pi i Sunyer (FRCB-IDIBAPS)	Persona designada pel/la titular del dept de la GC competent en matèria de recerca	Director general de Recerca del Departament de Recerca i Universitats	139
Fundación Centro para el Estudio del Transporte en el Mediterráneo Occidental (CETMO)	Departament de Territori	Director general de Transports i Mobilitat	3520
Fundació Institució dels Centres de Recerca de Catalunya (Fundació I-CERCA)	El/la titular de la DG de Recerca del departament competent en matèria de recerca	Director general de Recerca	139
Consorci de l'Aeròdrom de la Cerdanya	Representant de la Generalitat de Catalunya, designat pel Dept de Territ, Habitatge i Transició Ecol	Director general del Patrimoni de la Generalitat	1488
Institut Català del Sòl (INCASÒL)	Representants de la Generalitat que assenyali el Govern	Director general del Patrimoni del Departament d'Economia i Hisenda	1488
Institut de Física d'Altes Energies (IFAE)	Representants de la Generalitat, designats per les persones titulars depts. de recerca i d’indústria	Director general d'Energia	21709
Institut Català d'Energia (ICAEN)	Vocals en representació de l’Administració de la Generalitat	Director General d'Energia	21709
Institut de Recerca i Tecnologia Agroalimentàries (IRTA)	Vocal en representació competent en matèria d'indústria	Director general d'Indústria	13829
Institut Català del Sòl (INCASÒL)	Representants de la Generalitat que assenyali el Govern	Director general d'Indústria	13829
Centre Internacional de Mètodes Numèrics a l’Enginyeria (CIMNE)	Representant de la Generalitat amb competències en matèria d'indústria	Director general d'Indústria	13829
Fundació b_TEC Campus Diagonal-Besós	Patró designat per l'Administració de la Generalitat de Catalunya	Director general d'Indústria de la Generalitat de Catalunya	13829
Fundació Institut d’Investigació en Ciències de la Salut Germans Trias i Pujol	Membre del departament de la Generalitat competent en matèria de recerca amb rang de Director o sup.	Director general de Recerca	139
Centre de la Propietat Forestal	El titular de la direcció general competent en matèria de forests	Directora general de Boscos i Gestió del Medi	12985
Fundació Institut d'Investigació Sanitària Pere Virgili (IISPV)	El/la titular de la direcció general competent en matèria de recerca	Director general de Recerca	139
Fundació Institut Català d'Investigació Química (ICIQ)	El/la director/a general de Recerca	Director general de Recerca	139
Fundació Institut Català de Nanociència i Nanotecnologia (ICN2)	El/la director general de Recerca	Director general de Recerca	139
Fundació Institut d’Investigació Biomèdica de Girona Dr. Josep Trueta (IdIBGI)	El/la titular de la direcció general competent en matèria de recerca	Director general de Recerca	139
Fundació Institut d'Estudis Espacials de Catalunya	El/La director/a general de Recerca del departament de la Generalitat amb competències de recerca	Director General de Recerca	139
Agència per a la Competitivitat de l’Empresa	Director/a general competent en matèria d'indústria	Director general d'Indústria	13829
Fundació Institut d'Estudis Espacials de Catalunya	El/La director/a general d’Indústria del Departament de la Generalitat competent en indústria	Director general d'Indústria	13829
Fundació Institut de Recerca en Energia de Catalunya (IREC)	Patrons designats pel/per la conseller/a del departament competent en matèria d'energia	Director general d'Indústria del Departament d’Empresa i Treball	13829
Fundació de Recerca Clínic Barcelona-Institut d’Investigacions Biomèdiques August Pi i Sunyer (FRCB-IDIBAPS)	El/la director/a general del Consorci Hospital Clínic, que és el/la VP segon/a.	Director general Hospital Clínic Barcelona (HCB)	19665
Oficina de Suport a la Iniciativa Cultural	Persona representant cadascuna altres EDP adscrites al departament que intervenen en concessió ajuts	Director Institut Català Empreses Culturals	11723
Fundació Casa Amèrica Catalunya	Patró designat per l'Administració de la Generalitat de Catalunya	Director de l'Institut Ramon Llull	12863
Consorci Centre de Ciència i Tecnologia Forestal de Catalunya	Representant de la Generalitat de Catalunya	Directora general de Boscos i Gestió del Medi	12985
Consorci del Museu de Lleida, Diocesà i Comarcal	Persones representants de la Generalitat,designades pel/per la titular del dep. competent en cultura	Directora dels Serveis Territorials del Departament de Cultura a Lleida	2271
Fundació Privada Guillem Viladot 'Lo Pardal'	El/la director/a dels Serveis Territorials a Lleida del Departament de Cultura	Director Serveis Territorials Cultura de la Generalitat Catalunya a Lleida	2271
Fundació Institut d'Investigació i Innovació Parc Taulí (I3PT)	El/la Director/a General del consorci Corporació Sanitària Parc Tauli	Director/a general del Consorci Corporació Sanitària Parc Taulí	3346
Fundació Mediterrània, Fira d'Espectacles d'Arrel Tradicional	Membre designat per la Generalitat a través del Departament de Cultura	Director de l'Institut Ramon Llull	12863
Fundació Institut Català de Nanociència i Nanotecnologia (ICN2)	Patró designat pel titular del departament de la Generalitat competent en matèria de recerca	Director de la Fundació Institució dels Centres de Recerca de Catalunya	18791
Institut Català de les Empreses Culturals	Vocals en representació del Departament competent en matèria de cultura	Director del Consorci de l'Institut Ramon Llull	12863
Fundació Institut d’Investigació Biomèdica de Girona Dr. Josep Trueta (IdIBGI)	Membre designat per la persona titular del departament competent en matèria de recerca	Director de la Fundació Institució dels Centres de Recerca de Catalunya	18791
Agència Catalana del Patrimoni Cultural	Vocals en representació de diversos departaments de la Generalitat	Directora de Serveis del Departament de Cultura	11475
Fundació Centre de Recerca en Agrotecnologia, AGROTECNIO	La persona titular del dept de la Generalitat competent en matèria d'agricultura i alimentació, a qu	Conseller d'Agricultura ,Ramaderia, Pesca i Alimentació	4163
Oficina de Suport a la Iniciativa Cultural	Persona titular de la Direcció de Serveis	Directora de Serveis del Departament de Cultura	11475
Consorci del Museu de Lleida, Diocesà i Comarcal	Persones representants de la Generalitat,designades pel/per la titular del dep. competent en cultura	Director del Museu Nacional d'Art de Catalunya	2404
Servei Públic d'Ocupació de Catalunya	El/la director/a del SOC, nomenat/da pel Govern, proposat/da pel conseller/a en matèria d’ocupació	Director del Servei Públic d'Ocupació de Catalunya	4925
Agència per a la Qualitat del Sistema Universitari de Catalunya	El director/ la directora de l’Agència	Directora d'AQU Catalunya	18163
Consorci per a la Protecció i la Gestió dels Espais Naturals del Delta del Llobregat	Representant de la Generalitat de Catalunya	Directora dels Serveis Territorials de Territori i Sostenibilitat a Barcelona	9632
Fundació d'Economia Analítica	Generalitat de Catalunya	Directora general d'Anàlisi i Prospectiva Econòmica	19793
Fundació per a la Universitat Oberta de Catalunya	Patró designat pel Govern de la Generalitat de Catalunya	Directora general de Societat Digital de la Generalitat de Catalunya	19934
Consorci per a la Protecció i la Gestió dels Espais Naturals del Delta del Llobregat	Representant de la Generalitat de Catalunya	Directora general de Boscos i Gestió del Medi	12985
Fundació Institució dels Centres de Recerca de Catalunya (Fundació I-CERCA)	Patró designat pel titular del departament de la Generalitat competent en matèria de recerca	Directora general de Transferència i Societat del Coneixement	21650
Fundació Institut de Recerca en Energia de Catalunya (IREC)	El director general d'Energia, Seguretat Industrial i Seguretat Minera Generalitat de Catalunya	Directora general d'Energia	21709
Fundació Universitària Balmes	Persones representants de l'Administració de la Generalitat de Catalunya	Directora general d'Universitats	131
Fundació Catalana per a l'Ensenyament de l'Idioma Anglès i l'Educació en Anglès	La persona titular de la DG Generalitat competent en matèria de centres educatius universitaris	Directora general d'Universitats	131
Fundació Sitges, Festival Internacional de Cinema de Catalunya	El/la director/a de l’Institut Català de les Empreses Culturals, que ostenta la Vicepresidència del	El/la director/a de l’Institut Català de les Empreses Culturals	11723
Fundació Sitges, Festival Internacional de Cinema de Catalunya	El/la gerent de l’Institut Català de les Empreses Culturals	El/la gerent de l’Institut Català de les Empreses Culturals	12785
Consorci Catalunya Internacional	Vocal nomenat pel titular del dept compet en mat acció ext, a prop del tit dept compet cultura	Secretari general del Departament de Cultura	2228
Fundació Gala - Salvador Dalí	Departament de Cultura	Secretari general del Departament de Cultura	2228
Fundació Privada Pere Coromines, d'Estudis Filosòfics, Històrics, Literaris i d'Investigació Lingüística	Conseller/a de Cultura o persona en la qual delegui	Secretari general del Departament de Cultura (p.d.)	2228
Fundació per a la Universitat Oberta de Catalunya	Patró designat pel Govern de la Generalitat de Catalunya	Secretari general del Departament de Recerca i Universitats	15728
Fundació Institut Català de Paleontologia Miquel Crusafont (ICP Miquel Crusafont)	Patró nomenat pel titular del Departament de la Generalitat competent en matèria de recerca	Secretari general del Departament de Recerca i Universitats	15728
Fundació Institució Catalana de Recerca i Estudis Avançats (ICREA)	Vocal nomenat per la persona titular del departament competent en recerca i universitats	Secretari general del Departament de Recerca i Universitats	15728
Institut Nacional d'Educació Física de Catalunya	El/la gerent de l’INEFC	Gerent de l'INEFC	2619
Fundació DRISSA	El president de l'Institut d'Assistència Sanitària, que pot delegar el càrrec de patró	Gerent de l'Institut d'Assistència Sanitària	3013
Institut de Recerca i Tecnologia Agroalimentàries (IRTA)	Vocal en representació del departament competent en matèria de mediambient	Directora general de Canvi Climàtic i Qualitat Ambiental	6315
Servei Meteorològic de Catalunya	Membres designats pel Govern en representació de la Generalitat, amb rang mínim de director/a	Directora general de Canvi Climàtic i Qualitat Ambiental	6315
Fundació Pau Casals, Fundació Privada	La directora general de Patrimoni Cultural del Departament de Cultura	La directora general de Patrimoni Cultural del Departament de Cultura	2284
Fundació Institut Català de Paleoecologia Humana i Evolució Social (IPHES)	Vocal designat per la persona titular del departament de la Generalitat competent en recerca	Secretari general del Departament de Recerca i Universitats	15728
Autoritat del Transport Metropolità, Consorci per a la coordinació del sistema metropolità del transport públic de l'àrea de Barcelona	Vocals en representació de la Generalitat de Catalunya	Directora general de Canvi Climàtic i Qualitat Ambiental	6315
Agència de Residus de Catalunya	Representants de la Generalitat	Secretari de de Transició Ecològica	18120
Agència Catalana de l'Aigua (ACA)	Representant del departament d’adscripció de l’Agència Catalana de l’Aigua	Titular de la Secretaria de Transició Ecològica del Departament de Territori, Habitatge i Transició	18120
Agència de Residus de Catalunya	Representants de la Generalitat	Directora general de Canvi Climàtic i Qualitat Ambiental	6315
Fundació Jove Orquestra Nacional de Catalunya	Vocal designat pel titular del departament de la Generalitat competent en joventut	Directora general de Joventut	13766
Fundació Institut Català de Recerca en Patrimoni Cultural (ICRPC)	Vocal designat per la Generalitat, nomenat pel titular del dept. competent en matèria de cultura	Directora general de la Direcció General del Patrimoni Cultural	2284
Consorci Patronat de la Vall de Núria	Representant del departament de la Generalitat competent en matèria d'agricultura, ramaderia i pesca	Directora dels Serveis Territorials d'Acció Climàtica, Alimentació i Agenda Rural a Girona	4246
Consorci Patronat de la Vall de Núria	Representant del departament de la Generalitat competent en matèria de cultura	Director dels Serveis Territorials del Departament de Cultura a Girona	2267
Fundació per a la Universitat Oberta de Catalunya	Patró designat pel Govern de la Generalitat de Catalunya	Conseller de Recerca i Universitats	21648
Fundació Barcelona Mobile World Capital Foundation	Administració de la Generalitat de Catalunya	Conseller d'Educació	1599
Consorci del Centre de Terminologia Termcat	Persona en representació del CNL, designada pel/per la president/a d'aquesta institució	Gerent del Consorci per a la Normalització Lingüística	2739
Fundació Institut Ramon Muntaner. Fundació Privada dels Centres d'Estudis de Parla Catalana	Patrons en representació de la Generalitat designats pel Departament de Cultura	Directora general de Patrimoni Cultural	2284
Fundació Alicia, Alimentació i Ciència, Fundació Privada	Administració de la Generalitat de Catalunya	Secretari general del Departament de Recerca i Universitats	15728
Fundació Institut de Bioenginyeria de Catalunya (IBEC)	Vocals nomenats pel/la titular del Departament competent en matèria de recerca	Secretari general del Departament de Recerca i Universitats	15728
Institut Català del Sòl (INCASÒL)	Representants de la Generalitat que assenyali el Govern	Secretari general del Departament de Recerca i Universitats	15728
Consorci de Serveis Universitaris de Catalunya (CSUC)	Membre nomenat pel conseller/a del departament competent en matèria d'universitats	Secretari general del Departament de Recerca i Universitats	15728
Agència de Gestió d'Ajuts Universitaris i de Recerca (AGAUR)	Fins a un màxim de cinc vocals designats pel conseller/a del departament competent en universitats	Secretari general del Departament de Recerca i Universitats	15728
Consorci de l'Institut Ramon Llull	Representants de l'Administració de la Generalitat de Catalunya designats pel Govern	Secretari General del Departament de Recerca i Universitats	15728
Institut per al Desenvolupament de les Comarques de l'Ebre (IDECE)	Representants determinats pel Govern en representació de la Generalitat	Delegat territorial del Govern de la Generalitat a les Terres de l'Ebre	11898
Fundació Fira de Girona	Departament d'Empresa i Treball	Delegada Territorial del Govern de la Generalitat a Girona	674
Fundació per a la Universitat Oberta de Catalunya	Patró designat pel Govern de la Generalitat de Catalunya	Conseller del Departament d'Educació	1599
Consorci del Transport Públic del Camp de Tarragona, Autoritat Territorial de la Mobilitat	Vocal en representació de la Generalitat a proposta de VPD	Responsable d'Estudi i Anàlisi Jurídica de Territori i Sostenibilitat	19093
Consorci Port de Mataró	Vocals designats per la persona titular del departament competent en matèria de ports	Directora general de Transports i Mobilitat	3520
Consorci Estany d'Ivars i Vila-sana	Representant del Departament de Territori i Sostenibilitat	Directora dels Serveis Territorials de DTES a Lleida	15361
Consorci Administració Oberta de Catalunya	Membre designat pel Govern de la Generalitat, amb rang de secretari o director general	Directora de Serveis del Departament de d'Economia i Hisenda	1116
Ferrocarrils de la Generalitat de Catalunya	Un representant del departament competent en matèria d'economia i finances	Directora de Serveis Departament d'Economia i Hisenda	1116
Fundació per a la Universitat Oberta de Catalunya	Patró designat pel Govern de la Generalitat de Catalunya	Directora general d'Universitats del Departament de Recerca i Universitats.	131
Centre de Telecomunicacions i Tecnologies de la Informació de la Generalitat de Catalunya	Representants de I'Administració de Ia Generalitat de Catalunya	Secretari general del Departament de Recerca i Universitats	15728
Institut per al Desenvolupament i la Promoció de l'Alt Pirineu i Aran	Director/a, que actua com a secretari/ària, amb veu però sense vot	Directora de l'IDAPA	13437
Consorci del Museu Memorial de l'Exili	Representant nom. pel Govern de la Generalitat, a proposta depart. competent en memòria democràtica	Directora dels Serveis Territorials a Girona del Departament de Justícia	10825
Consorci de l'Estany	Departament d’Acció Climàtica, Agricultura i Alimentació	Subdirector general de Biodiversitat	18273
Fundació Barcelona Mobile World Capital Foundation	Administració de la Generalitat de Catalunya	Conseller d'Empresa i Treball	19775
Institut per al Desenvolupament de les Comarques de l'Ebre (IDECE)	Representants determinats pel Govern en representació de la Generalitat	Director dels Serveis Territorials d'Empresa i Treball a les Terres de l'Ebre	12219
Fundació Institut Ramon Muntaner. Fundació Privada dels Centres d'Estudis de Parla Catalana	Vicepresident/a primer/a a proposta del Departament de Cultura de la Generalitat	Director dels Serveis Territorials de Cultura a les Terres de l'Ebre	2281
Consorci per a la Protecció i la Gestió dels Espais Naturals del Delta del Llobregat	Representant de la Generalitat de Catalunya	Sub-director general de Biodiversitat i Medi Natural	18273
Institut per al Desenvolupament de les Comarques de l'Ebre (IDECE)	La presidència, que recau en el conseller del Departament al qual estigui adscrit l'Institut	Conseller d’Empresa i Treball	19775
Agència de Gestió d'Ajuts Universitaris i de Recerca (AGAUR)	Un o una vocal designat pel titular del departament competent en matèria d’economia	Subdirector General de Programació Financera del SP Instrument i de les Inversions	15120
Fundació Alicia, Alimentació i Ciència, Fundació Privada	Administració de la Generalitat de Catalunya	Consellera d'Acció Climàtica, Alimentació i Agenda Rural	4163
Infraestructures Ferroviàries de Catalunya	Vocals nomenats pel Govern, a proposta del conseller/a comp. en matèria de transport ferroviari	Sub-director general de Projectes i Obres TES TES	9723
Consorci del Transport Públic del Camp de Tarragona, Autoritat Territorial de la Mobilitat	Vocal en representació de la Generalitat a proposta de VPD	Directora dels Serveis Territorials de Territori i Sostenibilitat a Tarragona	15362
Consorci del Transport Públic del Camp de Tarragona, Autoritat Territorial de la Mobilitat	Vocal en representació de la Generalitat a proposta PRE	Director dels serveis territorials del Departament de la Presidència a Tarragona	11026
Fundació Observatori de l'Ebre	Patró designat per la persona titular del departament competent en matèria de recerca	Subdirector general de Recerca	141
Fundació Institut d’Investigació Biomèdica de Girona Dr. Josep Trueta (IdIBGI)	Membre designat per la persona titular del departament competent en matèria de recerca	Sub-director general de Recerca	141
Fundació Institut d'Investigació Biomèdica de Bellvitge (IDIBELL)	Persones designades per la persona titular del departament de la Generalitat competent en recerca	Subdirector General de Recerca – Departament de Recerca i Universitats	141
Infraestructures Ferroviàries de Catalunya	Vocals nomenats pel Govern, a proposta del conseller/a comp. en matèria de transport ferroviari	President i conseller delegat d'Infraestructures de la Generalitat de Catalunya, SAU	3670
Consorci del Transport Públic del Camp de Tarragona, Autoritat Territorial de la Mobilitat	Vocal en representació de la Generalitat a proposta de VPD	Sub-director general d'Ordenació del Transport i Desenvolupament Sectorial	9728
Consorci del Besòs	Representant del departament compet en cultura, o altra depart que decideixi Generalitat	Consellera del Departament de Cultura	2221
Centre de la Propietat Forestal	La presidència, que correspon al conseller/a competent en matèria de forests	Conseller del Departament d'Agricultura, Ramaderia, Pesca i Alimentació	4163
Consorci Centre de Ciència i Tecnologia Forestal de Catalunya	El/la conseller/a del dep. de la Generalitat competent en matèria de boscos que en serà president/a	Conseller del Departament d'Agricultura, Ramaderia, Pesca i Alimentació	4163
Fundació Fira de Girona	Departament d'Empresa i Treball	Subdirectora general de Comerç	5470
Consorci Museu Nacional d'Art de Catalunya	Vocals nomenats per la Generalitat de Catalunya	Directora de l'Institut Ramon Llull	12863
Institució de les Lletres Catalanes	Vocal en representació de la Generalitat, representant de l'Institut Ramon Llull	Directora de l'Institut Ramon Llull	12863
Memorial Democràtic	El director/a del Museu d'Història de Catalunya	Directora del Museu d'Història de Catalunya	2399
Infraestructures Ferroviàries de Catalunya	Vocals nomenats pel Govern, a proposta del conseller/a comp. en matèria de transport ferroviari	Sub-directora general de Gestió Econòmica, Contractació i Règim Interior TES	19957
Fundació Barcelona Capital Nàutica. AC24	El/la president/a, que és el/la conseller/a del dept. comp en mat d'empresa, o persona que designi	Conseller d'Empresa i Treball	19775
Fundació Barcelona Capital Nàutica. AC24	Representant nomenats per l'Administració de la Generalitat de Catalunya	Secretari d'Empresa i Competitivitat	19035
Fundación Centro para el Estudio del Transporte en el Mediterráneo Occidental (CETMO)	Departament de Territori	Secretari de Mobilitat i Infraestructures	12660
Fundació Barcelona Capital Nàutica. AC24	Representant nomenats per l'Administració de la Generalitat de Catalunya	Secretari general d'Empresa i Treball	19780
Ens d'Abastament d'Aigua Ter-Llobregat	La Presidència, que és exercida per la persona titular de la secretaria competent en matèria d'aigua	Secretari de Transició Ecològica	18120
Consorci Parc de Recerca Biomèdica de Barcelona (PRBB)	Representants de la Generalitat designats pel titular del dept. competent en matèria de recerca	Subdirectora general de Polítiques Sectorials Científiques i Tecnològiques	16273
Agència Tributària de Catalunya	La presidència de l'ATC correspon a la persona titular de l'òrgan competent en matèria d'hisenda	Secretari d'Hisenda del Departament d'Economia i Finances	19026
Consorci per a la construcció, equipament i explotació del Laboratori de Llum Sincrotró	Departament de Recerca i Universitats	Secretari general del Departament de Recerca i Universitats	15728
Consorci Casa Àsia	Membre en representació de la Generalitat de Catalunya	Consellera del Departament de Cultura	2221
Patronat de la Muntanya de Montserrat	El/la conseller/a del departament competent en matèria de territori	Consellera del Departament de Territori, Habitatge i Transició Ecològica	3392
Consorci de les Gavarres	Departament d’Acció Climàtica, Agricultura i Alimentació	Subdirector general de la Biodiversitat	18273
Centre d'Estudis Demogràfics	Persones nomenades per la Generalitat	Sub-directora general de Recerca	141
Fundació Centre de Regulació Genòmica (CRG)	Vocal designat pel conseller/a del departament que exerceixi les funcions en l'àmbit de recerca	Sub-directora general de Recerca	141
Entitat Autònoma del Diari Oficial i de Publicacions de la Generalitat de Catalunya	La persona titular de la SDG del Diari Oficial i d'Administració de l'Entitat exerceix la secretaria	Subdirector Gral. del DOGC i Administració de l'EADOP	92
Institut de Recerca i Tecnologia Agroalimentàries (IRTA)	Vocal en representació del competent en matèria d'economia i finances	Subdirectora general de Supervisió i Tutela Financera	1283
Servei Meteorològic de Catalunya	Membres designats pel Govern en representació de la Generalitat, amb rang mínim de director/a	Secretari de Transició Ecològica	18120
Consorci Casa Àsia	Membre en representació de la Generalitat de Catalunya	Consellera del Departament de Drets Socials i Inclusió	19774
Residència per a Investigadors	Departament de Recerca i Universitats	Subdirectora General de Recerca - Direcció General de Recerca- Secretaria d'Universitats i Recerca	141
Fundació Barcelona Mobile World Capital Foundation	Administració de la Generalitat de Catalunya	Consellera del Departament de la Presidència	6
Consorci del Besòs	El/la titular del departament compet en territori de la Generalitat de Catalunya o qui designi	Consellera del Departament de Territori, Habitatge i Transició Ecològica	3392
Fundació Institut d’Investigació en Ciències de la Salut Germans Trias i Pujol	Membre a proposta del Banc de Sang i Teixits designat pel titular del Dpt. de Salut	Director/a gerent del Banc de Sang i Teixits	3018
Institut Català d'Energia (ICAEN)	Vocals en representació de l’Administració de la Generalitat	Secretari de Transició Ecològica	18120
Consorci del Museu de Ciències Naturals de Barcelona	Departament de Cultura	Subdirectora general d'Informació i Foment de la Sostenibilitat	15531
Fundació de Recerca Clínic Barcelona-Institut d’Investigacions Biomèdiques August Pi i Sunyer (FRCB-IDIBAPS)	El/la director/a mèdic del Consorci Hospital Clínic	Director médic de l'Hospital Clínic	23435
Agència per a la Qualitat del Sistema Universitari de Catalunya	El president  de l’Agència - nomenat pel Govern, a proposta del conseller del dept. compet. en univ.	President de l'Agència per a la Qualitat del Sistema Universitari de Catalunya	20073
Servei Català de la Salut	Els presidents dels consells de direcció de les regions sanitàries	President del Consell de Direcció de la Regió Sanitària Girona	3056
Agència de Residus de Catalunya	Representants de la Generalitat	Sub-director general de Política Industrial	13355
Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona	Membres designats pel govern a proposta de la persona titular del dep.competent en habitatge	Subdirector General de l’Hàbitat Urbà i la Rehabilitació	14180
Servei Públic d'Ocupació de Catalunya	La persona que té la representació de l’òrgan rector del sistema de formació i qualif. prof. de Cat.	President del Consell Català de Formació Professional.	21505
Ens d'Abastament d'Aigua Ter-Llobregat	Una vocalia de l'Agència Catalana de l'Aigua ocupada per la persona titular de la seva Direcció	Gerent de l’Agència Catalana de l’Aigua	10647
Institut Català d'Energia (ICAEN)	El Director de l'Institut, amb veu però sense vot	Directora de l'ICAEN	21709
Fundació Institut de Recerca en Energia de Catalunya (IREC)	Patrons designats pel/per la conseller/a del departament competent en matèria d'energia	Directora de l’Institut Català d’Energia (ICAEN)	21709
Servei Català de la Salut	Els presidents dels consells de direcció de les regions sanitàries	Presidenta del Consell de Direcció de la Regió Sanitària Barcelona Metropolitana Sud	23385
Agència de Ciberseguretat de Catalunya	Un/a vocal del dept compet en matèria de tecnologies de la informació i la comunicació	Directora general d'Administració Digital	23929
Consorci de Formació Professional d'Automoció	Representant de l'Administració de la Generalitat de Catalunya	Directora general de Formació Professional	11387
Centre d'Estudis Jurídics i Formació Especialitzada	La persona titular de la direcció del Gabinet Jurídic de la Generalitat	Directora del Gabinet Jurídic de la Generalitat de Catalunya	22984
Institut Català de l'Acolliment i de l'Adopció	La vice-presidència primera que serà la persona titular de la Secretaria de Famílies i d'Infància	Secretària d'Infància, Adolescència i Joventut	20853
Agència Catalana de la Joventut	President/a - persona titular de la Secretaria d'Infància, Adolescència i Joventut	Secretària d'Infància, Adolescència i Joventut	20853
Consorci Patrimoni Mundial de la Vall de Boí	Persona representant de l'Agència Catalana de Patrimoni Cultural	Gerent de l'Agència Catalana de Patrimoni Cultural	18688
Agència per a la Competitivitat de l’Empresa	El/la conseller/a delegat/da de l'Agència	Conseller delegat de l'Agència per a la Competitivitat de l'Empresa, ACCIÓ	5500
Consorci Institut Europeu de la Mediterrània	Membres en representació de l'Administració de la Generalitat de Catalunya	Conseller delegat de l'Agència per a la Competitivitat de l'Empresa, ACCIÓ	5500
Fundació Privada I2CAT, Internet i Innovació Digital a Catalunya	Vicepresident/a tercer/a. El/la Conseller/a delegat/a d'ACCIÓ	Conseller delegat de l'Agència per a la Competitivitat de l'Empresa, ACCIÓ	5500
Fundació Bonanova	Consorci Mar Parc de Salut de Barcelona	Gerent del Consorci Mar Parc de Salut Barcelona	18673
Centre d'Alt Rendiment Esportiu (CAR)	La persona titular de la direcció de Serveis del departament d'adscripció del CAR	Directora de Serveis del Departament de la Presidència	35
Memorial Democràtic	El president/a de l'Institut Català de les Dones	Presidenta de l'Institut Català de les Dones	62
